%OpenBCI Raw EEG Data % %Sample Rate = 250.0 Hz %First Column = SampleIndex %Other Columns = EEG data in microvolts
-20, -777.71, 82.01, -1854.57, -3011.29, -438.03, -3523.57, 63.97, -2568.77
-19, -780.12, 82.54, -1854.86, -2991.29, -443.75, -3501.49, 56.53, -2554.22
-18, -776.19, 79.84, -1837.83, -2974.61, -445.25, -3480.61, 56.75, -2536.63
-17, -763.98, 74.65, -1807.50, -2937.20, -445.38, -3429.87, 50.98, -2501.56
-16, -753.48, 77.34, -1796.43, -2908.07, -433.29, -3398.63, 54.18, -2477.09
-15, -741.88, 71.75, -1774.42, -2896.47, -436.78, -3382.87, 51.25, -2464.10
-14, -735.01, 74.07, -1767.35, -2866.63, -422.05, -3349.21, 51.95, -2438.26
-13, -739.42, 65.71, -1749.90, -2853.31, -427.45, -3331.48, 45.53, -2429.61
-12, -732.53, 76.09, -1741.20, -2816.01, -414.40, -3296.23, 49.80, -2400.87
-11, -734.41, 69.92, -1722.20, -2805.03, -423.99, -3280.27, 44.97, -2391.41
-10, -722.70, 74.45, -1712.72, -2770.10, -409.06, -3241.63, 53.22, -2360.21
-9, -720.78, 61.42, -1696.12, -2762.00, -421.78, -3231.68, 41.91, -2353.79
-8, -698.29, 72.26, -1683.49, -2724.59, -400.32, -3187.60, 49.80, -2323.69
-7, -701.69, 66.00, -1663.95, -2713.70, -406.73, -3170.17, 43.81, -2313.56
-6, -683.16, 83.71, -1653.54, -2679.39, -387.51, -3130.50, 57.35, -2281.04
-5, -685.42, 78.10, -1640.66, -2674.94, -393.32, -3119.01, 55.03, -2269.51
-4, -678.26, 66.43, -1618.44, -2637.73, -388.79, -3070.75, 51.21, -2235.55
-3, -670.62, 68.11, -1610.98, -2607.40, -377.34, -3037.96, 54.18, -2214.30
-2, -669.50, 65.58, -1598.80, -2593.99, -388.36, -3022.85, 43.56, -2205.22
-1, -661.70, 64.19, -1582.62, -2562.22, -377.05, -2986.30, 54.20, -2175.79
0, -670.19, 55.30, -1574.57, -2548.48, -383.49, -2969.70, 48.84, -2167.43
-29, -666.35, 61.76, -1557.09, -2520.87, -373.54, -2940.84, 49.98, -2147.00
-28, -668.88, 60.28, -1546.41, -2502.50, -372.72, -2922.58, 47.39, -2133.23
-27, -612.88, 65.00, -1497.19, -2422.24, -354.48, -2831.12, 50.22, -2059.82
-26, -615.21, 58.29, -1481.81, -2410.68, -360.35, -2815.65, 42.65, -2054.26
-25, -613.40, 68.06, -1476.58, -2387.77, -356.69, -2785.76, 39.85, -2032.49
-24, -610.20, 57.04, -1450.00, -2341.43, -350.14, -2737.57, 45.08, -1994.16
-23, -612.48, 50.38, -1426.31, -2306.48, -346.30, -2701.81, 42.98, -1968.18
-22, -596.30, 53.73, -1401.10, -2296.82, -348.98, -2689.36, 40.64, -1958.06
-21, -574.22, 67.03, -1393.92, -2262.13, -331.14, -2649.04, 48.12, -1929.20
-20, -565.95, 58.52, -1374.83, -2251.71, -335.81, -2629.84, 45.98, -1917.80
-19, -558.35, 66.50, -1370.14, -2219.08, -316.90, -2595.55, 54.87, -1891.36
-18, -566.71, 49.82, -1365.67, -2219.08, -331.63, -2597.38, 38.36, -1895.90
-17, -556.00, 60.04, -1340.75, -2187.81, -329.93, -2558.63, 35.56, -1865.57
-16, -550.37, 44.75, -1327.94, -2160.56, -327.14, -2517.83, 29.06, -1841.49
-15, -533.78, 66.83, -1284.85, -2088.57, -314.44, -2443.85, 32.83, -1782.55
-14, -531.35, 62.58, -1275.44, -2075.56, -320.30, -2427.06, 30.93, -1770.73
-13, -518.36, 45.06, -1262.94, -2046.59, -316.72, -2388.46, 25.55, -1746.99
-12, -513.98, 40.59, -1249.42, -2030.30, -314.98, -2369.22, 23.72, -1732.98
